,Phenotype,Protocol,Animal,Session,Phase,Trial,Num,Cnum,Perc,Asym,coo,double_support,stance_speed,swing_length,coo_stance,coo_swing,duty_factor,stance_duration
15,NotAtaxic,Switch,SwitchLeft01,S1,Baseline,2,1,1,5,-1.7580899325284918,-1.0997483224579838,-1.0954474762266573,0.004616231485326722,-0.5180435951310471,-1.4480475223425628,-0.09815716984294909,-0.20285939134876685,-1.0913936421275139e-11
16,NotAtaxic,Switch,SwitchLeft01,S1,Baseline,2,1,1,6,-2.4207221137152715,-0.5950176354610761,1.6794553531514227,0.003146375391134465,-1.4283151337594404,-1.6139444678721304,-0.965434373027108,-1.3162197152349293,3.637978807091713e-12
17,NotAtaxic,Switch,SwitchLeft01,S1,Baseline,2,1,1,7,-0.9598086578677396,-1.1366179495146724,2.2019596704540447,0.0019943517527809262,-0.31749070292769943,0.17171532216684682,-0.6131413007023241,-0.8764228230705626,-3.030303030314826
18,NotAtaxic,Switch,SwitchLeft01,S1,Baseline,2,1,1,8,-2.3511944395123408,-0.13251978941636366,3.9062692824376883,0.008532720141153527,-2.6716598356612877,-0.10992878615259372,-0.33942039566808546,0.3473124578739011,4.54545454545223
19,NotAtaxic,Switch,SwitchLeft01,S1,Baseline,2,1,1,9,1.2494713369041932,0.04064290210454402,0.099563428344708,0.00798262679082462,-1.7524642173689955,0.3097187389026743,0.1890664148812391,0.4677120771860608,1.5151515151483181
20,NotAtaxic,Switch,SwitchLeft01,S1,Baseline,3,2,2,0,0.3834734059343532,0.27534793121647283,-3.0755396798819232,-0.006002868195727207,-4.958320386481972,-0.4233774512705395,-0.8651425140072604,0.15053165513534594,3.0303030302993648
21,NotAtaxic,Switch,SwitchLeft01,S1,Baseline,3,2,2,1,-1.4144743331755478,-0.5498616382328976,0.7962286510165324,-0.0003945707817041566,3.3544058751578802,-0.3179029984908084,-0.23055413756711118,-1.9136957939818942,9.090909090908099
22,NotAtaxic,Switch,SwitchLeft01,S1,Baseline,3,2,2,2,-2.183139685428557,-0.6881603086837558,1.6386618720714825,0.011869232202292856,-0.9887309989543667,0.3732527145231188,-1.623026529947893,4.426201782959797,7.575757575753414
23,NotAtaxic,Switch,SwitchLeft01,S1,Baseline,3,2,2,3,-1.6527426363241489,-0.6846187090632867,0.17848970251716212,0.003805075273320524,1.6313340928819855,0.11903011437615874,-0.6769739016137635,0.25566908076120853,3.0303030302966363
24,NotAtaxic,Switch,SwitchLeft01,S1,Baseline,3,2,2,4,-2.0745865022293515,-0.8864826626247932,1.1731960166178528,0.007019621257242467,-0.12874410610005782,-1.331839898620089,-0.5187545159850231,3.2762213029263414,3.0303030302966363
25,NotAtaxic,Switch,SwitchLeft01,S1,Baseline,3,2,2,5,1.9029559511126735,-0.3419548574119915,-0.7150060227817017,-0.0021762456520741935,-0.5135430230034785,-0.3706787571763215,0.13151457815459366,-1.5194010513610863,1.5151515151446802
26,NotAtaxic,Switch,SwitchLeft01,S1,Baseline,3,2,2,6,1.4216259272411094,0.1323449491250699,-2.5263606586799483,-0.004438472473661331,-0.7576374092487868,-0.11748496932219155,0.9980866403290634,2.0920918195723246,9.090909090908099
27,NotAtaxic,Switch,SwitchLeft01,S1,Baseline,3,2,2,7,-1.1901547210385388,0.2667860551314192,0.28797226969459944,-0.002117218685298461,2.076305042613626,0.3591518209437936,-1.3659583197699874,-0.7559075709783656,9.090909090900823
28,NotAtaxic,Switch,SwitchLeft01,S1,Baseline,3,2,2,8,0.4273077454229792,0.6620792427448094,-0.5770354740606454,-0.0013932881356150673,1.6319351966935187,-0.3177758419153065,0.8975096423216371,0.7776198385244086,3.637978807091713e-12
